起站,訖站,單程票,悠遊卡,敬老卡、愛心卡、愛心陪伴卡,站間行駛時間
西湖,南港展覽館,25,20,10,14
西湖,南港軟體園區,25,20,10,12
西湖,東湖,25,20,10,10
西湖,葫洲,25,20,10,9
西湖,大湖公園,20,16,8,6
西湖,內湖,20,16,8,5
西湖,文德,20,16,8,3
西湖,港墘,20,16,8,2
西湖,劍南路,20,16,8,2
西湖,大直,20,16,8,4
西湖,松山機場,25,20,10,8
西湖,中山國中,25,20,10,10
西湖,南京東路,25,20,10,12
西湖,忠孝復興,30,24,12,14
西湖,大安,30,24,12,16
西湖,科技大樓,30,24,12,18
西湖,六張犁,35,28,14,20
西湖,麟光,35,28,14,22
西湖,辛亥,40,32,16,24
西湖,萬芳醫院,40,32,16,26
西湖,萬芳社區,40,32,16,28
西湖,木柵,40,32,16,29
西湖,動物園,45,36,18,31
西湖,淡水,65,52,26,63
西湖,紅樹林,60,48,24,60
西湖,竹圍,60,48,24,57
西湖,關渡,55,44,22,55
西湖,忠義,55,44,22,53
西湖,復興崗,55,44,22,51
西湖,北投,50,40,20,48
西湖,新北投,55,44,22,54
西湖,奇岩,50,40,20,47
西湖,唭哩岸,50,40,20,45
西湖,石牌,45,36,18,43
西湖,明德,45,36,18,41
西湖,芝山,45,36,18,40
西湖,士林,40,32,16,38
西湖,劍潭,40,32,16,36
西湖,圓山,40,32,16,34
西湖,民權西路,35,28,14,30
西湖,雙連,35,28,14,30
西湖,中山,35,28,14,29
西湖,台北車站,35,28,14,24
西湖,台大醫院,35,28,14,29
西湖,中正紀念堂,35,28,14,27
西湖,東門,35,28,14,24
西湖,大安森林公園,30,24,12,22
西湖,大安,30,24,12,16
西湖,信義安和,30,24,12,22
西湖,台北101/世貿,35,28,14,24
西湖,象山,35,28,14,26
西湖,小南門,35,28,14,30
西湖,古亭,35,28,14,27
西湖,台電大樓,35,28,14,32
西湖,公館,40,32,16,34
西湖,萬隆,40,32,16,36
西湖,景美,45,36,18,38
西湖,大坪林,45,36,18,40
西湖,七張,45,36,18,42
西湖,小碧潭,50,40,20,48
西湖,新店區公所,50,40,20,43
西湖,新店,50,40,20,46
西湖,蘆洲,50,40,20,43
西湖,三民高中,45,36,18,41
西湖,徐匯中學,45,36,18,39
西湖,三和國中,45,36,18,37
西湖,三重國小,40,32,16,35
西湖,迴龍,55,44,22,53
西湖,丹鳳,55,44,22,50
西湖,輔大,50,40,20,48
西湖,新莊,50,40,20,45
西湖,頭前庄,50,40,20,43
西湖,先嗇宮,45,36,18,41
西湖,三重,45,36,18,38
西湖,菜寮,40,32,16,37
西湖,台北橋,40,32,16,35
西湖,大橋頭,40,32,16,32
西湖,民權西路,35,28,14,30
西湖,中山國小,35,28,14,28
西湖,行天宮,35,28,14,26
西湖,松江南京,35,28,14,24
西湖,忠孝新生,30,24,12,21
西湖,東門,35,28,14,24
西湖,古亭,35,28,14,27
西湖,頂溪,40,32,16,31
西湖,永安市場,40,32,16,33
西湖,景安,45,36,18,35
西湖,南勢角,45,36,18,37
西湖,南港展覽館,25,20,10,14
西湖,南港,30,24,12,21
西湖,昆陽,30,24,12,23
西湖,後山埤,35,28,14,25
西湖,永春,35,28,14,25
西湖,市政府,35,28,14,23
西湖,國父紀念館,30,24,12,22
西湖,忠孝敦化,30,24,12,20
西湖,忠孝復興,30,24,12,14
西湖,忠孝新生,30,24,12,21
西湖,善導寺,30,24,12,22
西湖,台北車站,35,28,14,24
西湖,西門,35,28,14,27
西湖,龍山寺,40,32,16,29
西湖,江子翠,45,36,18,33
西湖,新埔,45,36,18,34
西湖,板橋,45,36,18,36
西湖,府中,50,40,20,38
西湖,亞東醫院,50,40,20,40
西湖,海山,55,44,22,43
西湖,土城,55,44,22,45
西湖,永寧,55,44,22,47
