起站,訖站,單程票,悠遊卡,敬老卡、愛心卡、愛心陪伴卡,站間行駛時間
內湖,南港展覽館,25,20,10,9
內湖,南港軟體園區,20,16,8,7
內湖,東湖,20,16,8,6
內湖,葫洲,20,16,8,4
內湖,大湖公園,20,16,8,2
內湖,文德,20,16,8,2
內湖,港墘,20,16,8,3
內湖,西湖,20,16,8,5
內湖,劍南路,20,16,8,7
內湖,大直,25,20,10,9
內湖,松山機場,30,24,12,13
內湖,中山國中,30,24,12,15
內湖,南京東路,30,24,12,17
內湖,忠孝復興,35,28,14,19
內湖,大安,35,28,14,21
內湖,科技大樓,35,28,14,22
內湖,六張犁,40,32,16,25
內湖,麟光,40,32,16,26
內湖,辛亥,45,36,18,29
內湖,萬芳醫院,45,36,18,31
內湖,萬芳社區,45,36,18,33
內湖,木柵,45,36,18,34
內湖,動物園,50,40,20,35
內湖,淡水,65,52,26,67
內湖,紅樹林,65,52,26,64
內湖,竹圍,65,52,26,62
內湖,關渡,60,48,24,59
內湖,忠義,60,48,24,58
內湖,復興崗,60,48,24,56
內湖,北投,55,44,22,53
內湖,新北投,55,44,22,59
內湖,奇岩,55,44,22,51
內湖,唭哩岸,55,44,22,50
內湖,石牌,50,40,20,48
內湖,明德,50,40,20,46
內湖,芝山,50,40,20,45
內湖,士林,45,36,18,43
內湖,劍潭,45,36,18,41
內湖,圓山,45,36,18,38
內湖,民權西路,40,32,16,35
內湖,雙連,40,32,16,35
內湖,中山,40,32,16,34
內湖,台北車站,40,32,16,29
內湖,台大醫院,40,32,16,34
內湖,中正紀念堂,40,32,16,32
內湖,東門,40,32,16,29
內湖,大安森林公園,35,28,14,27
內湖,大安,35,28,14,21
內湖,信義安和,35,28,14,27
內湖,台北101/世貿,40,32,16,29
內湖,象山,40,32,16,31
內湖,小南門,40,32,16,35
內湖,古亭,40,32,16,32
內湖,台電大樓,40,32,16,37
內湖,公館,45,36,18,39
內湖,萬隆,45,36,18,41
內湖,景美,50,40,20,43
內湖,大坪林,50,40,20,45
內湖,七張,50,40,20,46
內湖,小碧潭,55,44,22,53
內湖,新店區公所,55,44,22,48
內湖,新店,55,44,22,50
內湖,蘆洲,50,40,20,48
內湖,三民高中,50,40,20,46
內湖,徐匯中學,50,40,20,44
內湖,三和國中,50,40,20,42
內湖,三重國小,45,36,18,40
內湖,迴龍,60,48,24,58
內湖,丹鳳,60,48,24,55
內湖,輔大,55,44,22,53
內湖,新莊,55,44,22,50
內湖,頭前庄,55,44,22,48
內湖,先嗇宮,50,40,20,46
內湖,三重,50,40,20,43
內湖,菜寮,45,36,18,41
內湖,台北橋,45,36,18,39
內湖,大橋頭,40,32,16,37
內湖,民權西路,40,32,16,35
內湖,中山國小,40,32,16,33
內湖,行天宮,40,32,16,31
內湖,松江南京,40,32,16,29
內湖,忠孝新生,35,28,14,25
內湖,東門,40,32,16,29
內湖,古亭,40,32,16,32
內湖,頂溪,45,36,18,36
內湖,永安市場,45,36,18,38
內湖,景安,50,40,20,40
內湖,南勢角,50,40,20,41
內湖,南港展覽館,25,20,10,9
內湖,南港,25,20,10,16
內湖,昆陽,25,20,10,18
內湖,後山埤,30,24,12,20
內湖,永春,30,24,12,22
內湖,市政府,30,24,12,23
內湖,國父紀念館,35,28,14,25
內湖,忠孝敦化,35,28,14,25
內湖,忠孝復興,35,28,14,19
內湖,忠孝新生,35,28,14,25
內湖,善導寺,35,28,14,27
內湖,台北車站,40,32,16,29
內湖,西門,40,32,16,32
內湖,龍山寺,45,36,18,34
內湖,江子翠,50,40,20,37
內湖,新埔,50,40,20,39
內湖,板橋,50,40,20,41
內湖,府中,55,44,22,43
內湖,亞東醫院,55,44,22,45
內湖,海山,55,44,22,48
內湖,土城,60,48,24,50
內湖,永寧,60,48,24,52
