起站,訖站,單程票,悠遊卡,敬老卡、愛心卡、愛心陪伴卡,站間行駛時間
港墘,南港展覽館,25,20,10,12
港墘,南港軟體園區,25,20,10,11
港墘,東湖,25,20,10,9
港墘,葫洲,20,16,8,7
港墘,大湖公園,20,16,8,5
港墘,內湖,20,16,8,3
港墘,文德,20,16,8,2
港墘,西湖,20,16,8,2
港墘,劍南路,20,16,8,4
港墘,大直,20,16,8,6
港墘,松山機場,25,20,10,9
港墘,中山國中,25,20,10,12
港墘,南京東路,30,24,12,14
港墘,忠孝復興,30,24,12,16
港墘,大安,30,24,12,17
港墘,科技大樓,35,28,14,19
港墘,六張犁,35,28,14,22
港墘,麟光,35,28,14,23
港墘,辛亥,40,32,16,25
港墘,萬芳醫院,40,32,16,28
港墘,萬芳社區,40,32,16,30
港墘,木柵,45,36,18,31
港墘,動物園,45,36,18,32
港墘,淡水,65,52,26,64
港墘,紅樹林,65,52,26,61
港墘,竹圍,60,48,24,59
港墘,關渡,60,48,24,56
港墘,忠義,55,44,22,54
港墘,復興崗,55,44,22,52
港墘,北投,55,44,22,50
港墘,新北投,55,44,22,56
港墘,奇岩,50,40,20,48
港墘,唭哩岸,50,40,20,46
港墘,石牌,50,40,20,44
港墘,明德,45,36,18,43
港墘,芝山,45,36,18,41
港墘,士林,45,36,18,39
港墘,劍潭,40,32,16,37
港墘,圓山,40,32,16,35
港墘,民權西路,40,32,16,32
港墘,雙連,35,28,14,32
港墘,中山,35,28,14,30
港墘,台北車站,35,28,14,25
港墘,台大醫院,35,28,14,30
港墘,中正紀念堂,35,28,14,28
港墘,東門,35,28,14,25
港墘,大安森林公園,35,28,14,24
港墘,大安,30,24,12,17
港墘,信義安和,35,28,14,24
港墘,台北101/世貿,35,28,14,26
港墘,象山,35,28,14,27
港墘,小南門,40,32,16,32
港墘,古亭,35,28,14,29
港墘,台電大樓,40,32,16,34
港墘,公館,40,32,16,35
港墘,萬隆,40,32,16,38
港墘,景美,45,36,18,40
港墘,大坪林,45,36,18,41
港墘,七張,45,36,18,43
港墘,小碧潭,50,40,20,49
港墘,新店區公所,50,40,20,45
港墘,新店,50,40,20,47
港墘,蘆洲,50,40,20,45
港墘,三民高中,45,36,18,43
港墘,徐匯中學,45,36,18,41
港墘,三和國中,45,36,18,39
港墘,三重國小,40,32,16,37
港墘,迴龍,55,44,22,55
港墘,丹鳳,55,44,22,52
港墘,輔大,55,44,22,49
港墘,新莊,50,40,20,47
港墘,頭前庄,50,40,20,45
港墘,先嗇宮,45,36,18,43
港墘,三重,45,36,18,40
港墘,菜寮,45,36,18,38
港墘,台北橋,40,32,16,36
港墘,大橋頭,40,32,16,34
港墘,民權西路,40,32,16,32
港墘,中山國小,35,28,14,30
港墘,行天宮,35,28,14,28
港墘,松江南京,35,28,14,26
港墘,忠孝新生,30,24,12,22
港墘,東門,35,28,14,25
港墘,古亭,35,28,14,29
港墘,頂溪,40,32,16,32
港墘,永安市場,45,36,18,35
港墘,景安,45,36,18,36
港墘,南勢角,45,36,18,38
港墘,南港展覽館,25,20,10,12
港墘,南港,30,24,12,19
港墘,昆陽,30,24,12,21
港墘,後山埤,35,28,14,23
港墘,永春,35,28,14,25
港墘,市政府,35,28,14,25
港墘,國父紀念館,35,28,14,23
港墘,忠孝敦化,30,24,12,22
港墘,忠孝復興,30,24,12,16
港墘,忠孝新生,30,24,12,22
港墘,善導寺,35,28,14,24
港墘,台北車站,35,28,14,25
港墘,西門,35,28,14,28
港墘,龍山寺,40,32,16,30
港墘,江子翠,45,36,18,34
港墘,新埔,45,36,18,36
港墘,板橋,50,40,20,38
港墘,府中,50,40,20,40
港墘,亞東醫院,50,40,20,42
港墘,海山,55,44,22,45
港墘,土城,55,44,22,47
港墘,永寧,55,44,22,49
