起站,訖站,單程票,悠遊卡,敬老卡、愛心卡、愛心陪伴卡,站間行駛時間
雙連,南港展覽館,35,28,14,27
雙連,南港軟體園區,35,28,14,33
雙連,東湖,35,28,14,35
雙連,葫洲,40,32,16,36
雙連,大湖公園,40,32,16,37
雙連,內湖,40,32,16,35
雙連,文德,40,32,16,33
雙連,港墘,35,28,14,32
雙連,西湖,35,28,14,30
雙連,劍南路,35,28,14,28
雙連,大直,30,24,12,26
雙連,松山機場,25,20,10,23
雙連,中山國中,25,20,10,20
雙連,南京東路,25,20,10,18
雙連,忠孝復興,20,16,8,12
雙連,大安,20,16,8,13
雙連,科技大樓,25,20,10,19
雙連,六張犁,25,20,10,22
雙連,麟光,25,20,10,23
雙連,辛亥,30,24,12,26
雙連,萬芳醫院,30,24,12,28
雙連,萬芳社區,35,28,14,30
雙連,木柵,35,28,14,31
雙連,動物園,35,28,14,32
雙連,淡水,45,36,18,32
雙連,紅樹林,45,36,18,29
雙連,竹圍,40,32,16,27
雙連,關渡,35,28,14,24
雙連,忠義,35,28,14,23
雙連,復興崗,35,28,14,21
雙連,北投,30,24,12,18
雙連,新北投,30,24,12,24
雙連,奇岩,30,24,12,16
雙連,唭哩岸,30,24,12,15
雙連,石牌,25,20,10,13
雙連,明德,25,20,10,11
雙連,芝山,25,20,10,9
雙連,士林,20,16,8,8
雙連,劍潭,20,16,8,6
雙連,圓山,20,16,8,3
雙連,民權西路,20,16,8,1
雙連,中山,20,16,8,1
雙連,台北車站,20,16,8,3
雙連,台大醫院,20,16,8,5
雙連,中正紀念堂,20,16,8,7
雙連,東門,20,16,8,10
雙連,大安森林公園,20,16,8,11
雙連,大安,20,16,8,13
雙連,信義安和,25,20,10,15
雙連,台北101/世貿,25,20,10,17
雙連,象山,25,20,10,18
雙連,小南門,20,16,8,10
雙連,古亭,20,16,8,9
雙連,台電大樓,20,16,8,10
雙連,公館,25,20,10,12
雙連,萬隆,25,20,10,14
雙連,景美,30,24,12,16
雙連,大坪林,30,24,12,18
雙連,七張,30,24,12,20
雙連,小碧潭,35,28,14,26
雙連,新店區公所,35,28,14,22
雙連,新店,35,28,14,24
雙連,蘆洲,25,20,10,17
雙連,三民高中,25,20,10,15
雙連,徐匯中學,25,20,10,13
雙連,三和國中,20,16,8,11
雙連,三重國小,20,16,8,9
雙連,迴龍,35,28,14,27
雙連,丹鳳,35,28,14,24
雙連,輔大,30,24,12,21
雙連,新莊,30,24,12,19
雙連,頭前庄,25,20,10,17
雙連,先嗇宮,25,20,10,15
雙連,三重,20,16,8,12
雙連,菜寮,20,16,8,10
雙連,台北橋,20,16,8,8
雙連,大橋頭,20,16,8,6
雙連,民權西路,20,16,8,1
雙連,中山國小,20,16,8,6
雙連,行天宮,20,16,8,8
雙連,松江南京,20,16,8,10
雙連,忠孝新生,20,16,8,10
雙連,東門,20,16,8,10
雙連,古亭,20,16,8,9
雙連,頂溪,25,20,10,14
雙連,永安市場,25,20,10,16
雙連,景安,30,24,12,18
雙連,南勢角,30,24,12,19
雙連,南港展覽館,35,28,14,27
雙連,南港,30,24,12,24
雙連,昆陽,30,24,12,22
雙連,後山埤,25,20,10,20
雙連,永春,25,20,10,18
雙連,市政府,25,20,10,17
雙連,國父紀念館,25,20,10,15
雙連,忠孝敦化,20,16,8,13
雙連,忠孝復興,20,16,8,12
雙連,忠孝新生,20,16,8,10
雙連,善導寺,20,16,8,8
雙連,台北車站,20,16,8,3
雙連,西門,20,16,8,9
雙連,龍山寺,20,16,8,11
雙連,江子翠,25,20,10,15
雙連,新埔,25,20,10,17
雙連,板橋,30,24,12,19
雙連,府中,30,24,12,21
雙連,亞東醫院,35,28,14,23
雙連,海山,35,28,14,26
雙連,土城,40,32,16,28
雙連,永寧,40,32,16,30
